agno;mes;dia;valor
2000;1;1;0
2000;2;1;23,4
2000;3;1;0
2000;4;1;3,5
2000;5;1;15
2000;6;1;364,6
2000;7;1;14,7
2000;8;1;0,3
2000;9;1;171,7
2000;10;1;0,3
2000;11;1;0
2000;12;1;0,1
2001;1;1;0
2001;2;1;1,3
2001;3;1;0,4
2001;4;1;36,5
2001;5;1;136
2001;6;1;6,7
2001;7;1;315,8
2001;8;1;112,9
2001;9;1;11,9
2001;10;1;0,4
2001;11;1;0,1
2001;12;1;0
2002;1;1;0
2002;2;1;0,3
2002;3;1;20,3
2002;4;1;10,3
2002;5;1;257,7
2002;6;1;145,2
2002;7;1;144,7
2002;8;1;189,6
2002;9;1;33,8
2002;10;1;5,4
2002;11;1;0
2002;12;1;0
2003;1;1;1
2003;2;1;0
2003;3;1;0,9
2003;4;1;0,1
2003;5;1;109
2003;6;1;89,5
2003;7;1;57,6
2003;8;1;15,1
2003;9;1;24,1
2003;10;1;6,5
2003;11;1;28,6
2003;12;1;0,1
2004;1;1;0
2004;2;1;0
2004;3;1;9
2004;4;1;54,3
2004;5;1;21,1
2004;6;1;88
2004;7;1;152,3
2004;8;1;101,8
2004;9;1;20,4
2004;10;1;13,6
2004;11;1;39,7
2004;12;1;0
2005;1;1;0
2005;2;1;0,1
2005;3;1;30,3
2005;4;1;3
2005;5;1;110
2005;6;1;340,7
2005;7;1;46,7
2005;8;1;132,3
2005;9;1;26,6
2005;10;1;5,2
2005;11;1;7,6
2005;12;1;0,5
2006;1;1;1
2006;2;1;1,3
2006;3;1;0
2006;4;1;9,1
2006;5;1;37,7
2006;6;1;137,2
2006;7;1;186,1
2006;8;1;80,6
2006;9;1;21,8
2006;10;1;57,7
2006;11;1;0
2006;12;1;0,1
2007;1;1;0
2007;2;1;32,7
2007;3;1;2,6
2007;4;1;6,2
2007;5;1;20,9
2007;6;1;71,2
2007;7;1;55
2007;8;1;63,7
2007;9;1;2,9
2007;10;1;0
2007;11;1;0,6
2007;12;1;0,6
2008;1;1;0
2008;2;1;0,1
2008;3;1;9,7
2008;4;1;11,7
2008;5;1;191,4
2008;6;1;65,6
2008;7;1;86,3
2008;8;1;152,5
2008;9;1;5,9
2008;10;1;0
2008;11;1;0,1
2008;12;1;0
2009;1;1;0
2009;2;1;5,1
2009;3;1;1,4
2009;4;1;0,4
2009;5;1;12,3
2009;6;1;123,4
2009;7;1;37,7
2009;8;1;144,5
2009;9;1;42,6
2009;10;1;4,7
2009;11;1;3,3
2009;12;1;0
2010;1;1;0
2010;2;1;0
2010;3;1;0,1
2010;4;1;0
2010;5;1;29,1
2010;6;1;151,1
2010;7;1;76,7
2010;8;1;6,2
2010;9;1;23,9
2010;10;1;20,7
2010;11;1;0,7
2010;12;1;0
2011;1;1;0,4
2011;2;1;0
2011;3;1;2,7
2011;4;1;21,5
2011;5;1;2,5
2011;6;1;71,4
2011;7;1;81,5
2011;8;1;78,6
2011;9;1;5,9
2011;10;1;0
2011;11;1;1,9
2011;12;1;0
2012;1;1;0
2012;2;1;1,2
2012;3;1;0
2012;4;1;0,3
2012;5;1;134,7
2012;6;1;137,1
2012;7;1;1,7
2012;8;1;83,5
2012;9;1;1,5
2012;10;1;26,4
2012;11;1;8,8
2012;12;1;47,9
2013;1;1;2,3
2013;2;1;0,2
2013;3;1;0,7
2013;4;1;1,6
2013;5;1;171
2013;6;1;33,4
2013;7;1;38,3
2013;8;1;26,5
2013;9;1;2,2
2013;10;1;1,8
2013;11;1;0
2013;12;1;0,6
2014;1;1;0,1
2014;2;1;0,1
2014;3;1;7
2014;4;1;0,2
2014;5;1;53,7
2014;6;1;125,4
2014;7;1;18,7
2014;8;1;62,1
2014;9;1;53
2014;10;1;0,2
2014;11;1;12,8
2014;12;1;0,2
2015;1;1;0
2015;2;1;0
2015;3;1;0
2015;4;1;0
2015;5;1;7,8
2015;6;1;3,4
2015;7;1;65,6
2015;8;1;108,6
2015;9;1;52,7
2015;10;1;46,4
2015;11;1;1,8
2015;12;1;1,4
2016;1;1;1,4
2016;2;1;0
2016;3;1;0
2016;4;1;101,2
2016;5;1;76
2016;6;1;22,2
2016;7;1;115,8
2016;8;1;1,2
2016;9;1;0,2
2016;10;1;24
2016;11;1;0
2016;12;1;20,6
2017;1;1;0
2017;2;1;1
2017;3;1;0,8
2017;4;1;9,5
2017;5;1;105
2017;6;1;135,8
2017;7;1;58,8
2017;8;1;82,6
2017;9;1;14,8
2017;10;1;32,6
2017;11;1;3,7
2017;12;1;0
2018;1;1;0,4
2018;2;1;0,4
2018;3;1;3
2018;4;1;1,2
2018;5;1;64,8
2018;6;1;58,4
2018;7;1;31,6
2018;8;1;23
2018;9;1;13
2018;10;1;12,4
2018;11;1;0,8
2018;12;1;0
2019;1;1;0
2019;2;1;0,2
2019;3;1;1
2019;4;1;2,6
2019;5;1;16,8
2019;6;1;74,6
2019;7;1;9
2019;8;1;0,6
2019;9;1;2
2019;10;1;0,4
2019;11;1;0
2019;12;1;0
2020;1;1;0
2020;2;1;0
2020;3;1;0,2
2020;4;1;0,2
2020;5;1;4,8
2020;6;1;171,2
2020;7;1;76,7
2020;8;1;23,6
2020;9;1;3,2
2020;10;1;0,8
2020;11;1;2,4
2020;12;1;0
2021;1;1;17,2
2021;2;1;1,6
2021;3;1;0,2
2021;4;1;10,4
2021;5;1;7,3
2021;6;1;29,6
